"Parent ID","Child ID","Date of Last Change","Date of Issue","Issue Version"
"E0042411","E0042207","02/11/2009","25/05/2010","386"
"E0042411","E0042210","02/11/2009","25/05/2010","386"
"E0042411","E0042211","02/11/2009","25/05/2010","386"
"E0042411","E0042212","02/11/2009","25/05/2010","386"
"E0042411","E0042217","02/11/2009","25/05/2010","386"
"E0042411","E0042224","02/11/2009","25/05/2010","386"
"E0042411","E0042228","02/11/2009","25/05/2010","386"
"E0042411","E0042232","02/11/2009","25/05/2010","386"
"E0042411","E0042240","02/11/2009","25/05/2010","386"
"E0042411","E0042253","02/11/2009","25/05/2010","386"
"E0042411","E0042256","02/11/2009","25/05/2010","386"
"E0042411","E0042258","02/11/2009","25/05/2010","386"
"E0042411","E0042261","02/11/2009","25/05/2010","386"
"E0042411","E0042274","02/11/2009","25/05/2010","386"
"E0042411","E0042282","02/11/2009","25/05/2010","386"
"E0042411","E0042285","02/11/2009","25/05/2010","386"
"E0042411","E0042289","02/11/2009","25/05/2010","386"
"E0042411","E0042290","02/11/2009","25/05/2010","386"
"E0042411","E0042291","02/11/2009","25/05/2010","386"
"E0042411","E0042292","02/11/2009","25/05/2010","386"
"E0042411","E0042293","02/11/2009","25/05/2010","386"
"E0042411","E0042295","02/11/2009","25/05/2010","386"
"E0042411","E0042296","02/11/2009","25/05/2010","386"
"E0042411","E0042298","02/11/2009","25/05/2010","386"
"E0042411","E0042299","02/11/2009","25/05/2010","386"
"E0042411","E0042313","02/11/2009","25/05/2010","386"
"E0042411","E0042327","02/11/2009","25/05/2010","386"
"E0042411","E0042331","02/11/2009","25/05/2010","386"
"E0042411","E0042332","02/11/2009","25/05/2010","386"
"E0042411","E0042333","02/11/2009","25/05/2010","386"
"E0042411","E0042335","02/11/2009","25/05/2010","386"
"E0055089","E0040320","22/09/2003","25/05/2010","386"
"E0055082","E0040332","30/06/2006","25/05/2010","386"
"E0054516","E0040358","22/09/2003","25/05/2010","386"
"E0055082","E0040471","30/06/2006","25/05/2010","386"
"E0055089","E0040504","22/09/2003","25/05/2010","386"
"E0055082","E0055083","30/06/2006","25/05/2010","386"
"E0055088","N0075924","22/09/2003","25/05/2010","386"
"E0055082","N0075936","30/06/2006","25/05/2010","386"
"E0053593","E0040525","18/07/2008","25/05/2010","386"
"E0053604","E0040530","28/02/2008","25/05/2010","386"
"E0055098","E0040531","19/04/2009","25/05/2010","386"
"E0055098","E0040534","19/04/2009","25/05/2010","386"
"E0053600","E0040537","18/07/2008","25/05/2010","386"
"E0055098","E0040538","19/04/2009","25/05/2010","386"
"E0055098","E0040541","19/04/2009","25/05/2010","386"
"E0055098","E0040542","19/04/2009","25/05/2010","386"
"E0053614","E0040543","20/09/2005","25/05/2010","386"
"E0055098","E0040544","19/04/2009","25/05/2010","386"
"E0055098","E0040545","19/04/2009","25/05/2010","386"
"E0055098","E0040546","19/04/2009","25/05/2010","386"
"E0055098","E0040548","19/04/2009","25/05/2010","386"
"E0053614","E0040549","20/09/2005","25/05/2010","386"
"E0055098","E0040551","19/04/2009","25/05/2010","386"
"E0055098","E0040552","19/04/2009","25/05/2010","386"
"E0055098","E0040553","19/04/2009","25/05/2010","386"
"E0055098","E0040554","19/04/2009","25/05/2010","386"
"E0055098","E0040555","19/04/2009","25/05/2010","386"
"E0055098","E0040557","19/04/2009","25/05/2010","386"
"E0053614","E0040558","20/09/2005","25/05/2010","386"
"E0055098","E0040560","19/04/2009","25/05/2010","386"
"E0055098","E0040561","19/04/2009","25/05/2010","386"
"E0055098","E0040562","19/04/2009","25/05/2010","386"
"E0055098","E0040563","19/04/2009","25/05/2010","386"
"E0053605","E0053595","16/05/2002","25/05/2010","386"
"E0055098","E0053596","19/04/2009","25/05/2010","386"
"E0055098","E0053600","19/04/2009","25/05/2010","386"
"N0073197","E0040569","15/12/2006","25/05/2010","386"
"N0073197","E0040570","15/12/2006","25/05/2010","386"
"N0073197","E0040571","15/12/2006","25/05/2010","386"
"N0073197","E0040572","15/12/2006","25/05/2010","386"
"N0073197","E0040578","15/12/2006","25/05/2010","386"
"N0073197","E0040579","15/12/2006","25/05/2010","386"
"N0073197","E0040581","15/12/2006","25/05/2010","386"
"N0073197","E0040583","15/12/2006","25/05/2010","386"
"N0073197","E0040584","15/12/2006","25/05/2010","386"
"N0073197","E0040585","15/12/2006","25/05/2010","386"
"N0073197","E0040586","15/12/2006","25/05/2010","386"
"N0073197","E0040587","15/12/2006","25/05/2010","386"
"N0073197","E0040590","15/12/2006","25/05/2010","386"
"N0073197","E0040595","15/12/2006","25/05/2010","386"
"N0073197","E0040596","15/12/2006","25/05/2010","386"
"N0073197","E0040597","15/12/2006","25/05/2010","386"
"N0073197","E0040600","15/12/2006","25/05/2010","386"
"N0073197","E0040601","15/12/2006","25/05/2010","386"
"N0073197","E0040602","15/12/2006","25/05/2010","386"
"N0073197","E0040605","15/12/2006","25/05/2010","386"
"N0073197","E0040607","15/12/2006","25/05/2010","386"
"N0073197","E0040613","15/12/2006","25/05/2010","386"
"N0073197","E0040615","15/12/2006","25/05/2010","386"
"N0073197","E0040616","15/12/2006","25/05/2010","386"
"N0073197","E0040618","15/12/2006","25/05/2010","386"
"N0073197","E0040621","15/12/2006","25/05/2010","386"
"N0073197","E0040623","15/12/2006","25/05/2010","386"
"N0073197","E0040624","15/12/2006","25/05/2010","386"
"N0073197","E0040625","15/12/2006","25/05/2010","386"
"N0073197","E0040631","15/12/2006","25/05/2010","386"
"N0073197","E0040632","15/12/2006","25/05/2010","386"
"N0073197","E0040633","15/12/2006","25/05/2010","386"
"N0073197","E0040635","15/12/2006","25/05/2010","386"
"N0073197","E0040639","15/12/2006","25/05/2010","386"
"N0073197","E0040641","15/12/2006","25/05/2010","386"
"N0073197","E0040644","15/12/2006","25/05/2010","386"
"N0073197","E0040647","15/12/2006","25/05/2010","386"
"N0073197","E0040648","15/12/2006","25/05/2010","386"
"N0073197","E0040651","15/12/2006","25/05/2010","386"
"N0073197","E0040652","15/12/2006","25/05/2010","386"
"N0073197","E0040657","15/12/2006","25/05/2010","386"
"N0073197","E0040659","15/12/2006","25/05/2010","386"
"N0073197","E0040661","15/12/2006","25/05/2010","386"
"N0073197","E0040663","15/12/2006","25/05/2010","386"
"N0073197","E0055100","15/12/2006","25/05/2010","386"
"N0073197","N0060742","15/12/2006","25/05/2010","386"
"N0073197","N0060748","15/12/2006","25/05/2010","386"
"N0073197","N0074445","15/12/2006","25/05/2010","386"
"N0073197","N0077789","15/12/2006","25/05/2010","386"
"E0057224","E0040669","19/12/2006","25/05/2010","386"
"E0040697","E0040672","24/09/2003","25/05/2010","386"
"E0057224","E0040674","19/12/2006","25/05/2010","386"
"E0057224","E0040675","19/12/2006","25/05/2010","386"
"E0057224","E0040676","19/12/2006","25/05/2010","386"
"E0057224","E0040677","19/12/2006","25/05/2010","386"
"E0057224","E0040678","19/12/2006","25/05/2010","386"
"E0057224","E0040679","19/12/2006","25/05/2010","386"
"E0057224","E0040683","19/12/2006","25/05/2010","386"
"E0057224","E0040690","19/12/2006","25/05/2010","386"
"E0057224","E0040692","19/12/2006","25/05/2010","386"
"E0057224","E0040693","19/12/2006","25/05/2010","386"
"E0057224","E0040695","19/12/2006","25/05/2010","386"
"E0057224","E0040696","19/12/2006","25/05/2010","386"
"E0057224","E0040697","19/12/2006","25/05/2010","386"
"E0057224","E0040699","19/12/2006","25/05/2010","386"
"E0057224","E0040700","19/12/2006","25/05/2010","386"
"E0057224","E0040701","19/12/2006","25/05/2010","386"
"E0057224","E0040703","19/12/2006","25/05/2010","386"
"E0057224","E0040706","19/12/2006","25/05/2010","386"
"E0057224","E0040708","19/12/2006","25/05/2010","386"
"E0054659","N0078545","18/05/2009","25/05/2010","386"
"E0041494","E0041477","27/12/2002","25/05/2010","386"
"N0071726","E0041479","27/12/2002","25/05/2010","386"
"E0041479","E0041480","27/12/2002","25/05/2010","386"
"E0041479","E0041481","27/12/2002","25/05/2010","386"
"N0071726","E0041482","27/12/2002","25/05/2010","386"
"N0071726","E0041483","27/12/2002","25/05/2010","386"
"N0071726","E0041484","27/12/2002","25/05/2010","386"
"E0041479","E0041485","27/12/2002","25/05/2010","386"
"E0041479","E0041487","27/12/2002","25/05/2010","386"
"N0071726","E0041489","27/12/2002","25/05/2010","386"
"N0071726","E0041491","27/12/2002","25/05/2010","386"
"N0071726","E0041492","27/12/2002","25/05/2010","386"
"E0041494","E0041493","27/12/2002","25/05/2010","386"
"N0071726","E0041494","27/12/2002","25/05/2010","386"
"N0071726","E0041496","27/12/2002","25/05/2010","386"
"N0071726","E0055119","27/12/2002","25/05/2010","386"
"N0071726","E0057227","27/12/2002","25/05/2010","386"
"N0071726","N0060299","27/12/2002","25/05/2010","386"
"N0071726","N0060300","27/12/2002","25/05/2010","386"
"N0071726","N0060301","27/12/2002","25/05/2010","386"
"N0071726","N0060302","27/12/2002","25/05/2010","386"
"N0071726","N0060303","27/12/2002","25/05/2010","386"
"N0071726","N0060306","27/12/2002","25/05/2010","386"
"N0071726","N0060307","27/12/2002","25/05/2010","386"
"N0071726","N0060308","27/12/2002","25/05/2010","386"
"N0071726","N0060309","27/12/2002","25/05/2010","386"
"N0071726","N0060310","27/12/2002","25/05/2010","386"
"N0071726","N0060311","27/12/2002","25/05/2010","386"
"N0071726","N0060312","27/12/2002","25/05/2010","386"
"E0041494","N0060313","27/12/2002","25/05/2010","386"
"N0071726","N0060314","27/12/2002","25/05/2010","386"
"N0071726","N0060315","27/12/2002","25/05/2010","386"
"N0071726","N0060316","27/12/2002","25/05/2010","386"
"N0071726","N0060317","27/12/2002","25/05/2010","386"
"E0057240","N0072218","29/05/2008","25/05/2010","386"
"E0041752","E0041753","24/09/2003","25/05/2010","386"
"E0041798","E0041765","24/09/2003","25/05/2010","386"
"E0041870","E0041766","24/09/2003","25/05/2010","386"
"E0057243","E0041774","11/01/2007","25/05/2010","386"
"E0053734","E0041783","07/04/2010","25/05/2010","386"
"E0053706","E0041785","24/09/2003","25/05/2010","386"
"E0057243","E0041792","11/01/2007","25/05/2010","386"
"E0055157","E0041800","24/09/2003","25/05/2010","386"
"E0053734","E0041810","07/04/2010","25/05/2010","386"
"E0053734","E0041871","07/04/2010","25/05/2010","386"
"E0053729","E0041872","24/09/2003","25/05/2010","386"
"E0053733","E0041873","24/09/2003","25/05/2010","386"
"E0057243","E0041879","11/01/2007","25/05/2010","386"
"E0053734","E0041881","07/04/2010","25/05/2010","386"
"E0057243","E0041882","11/01/2007","25/05/2010","386"
"E0053706","E0041883","24/09/2003","25/05/2010","386"
"E0057243","E0041891","11/01/2007","25/05/2010","386"
"E0053720","E0041895","24/09/2003","25/05/2010","386"
"E0053699","E0041898","24/09/2003","25/05/2010","386"
"E0057243","E0041916","11/01/2007","25/05/2010","386"
"E0041798","E0041938","24/09/2003","25/05/2010","386"
"E0053730","E0041947","24/09/2003","25/05/2010","386"
"E0057243","E0041948","11/01/2007","25/05/2010","386"
"E0057243","E0041949","11/01/2007","25/05/2010","386"
"E0053733","E0041959","24/09/2003","25/05/2010","386"
"E0053734","E0041963","07/04/2010","25/05/2010","386"
"E0053733","E0053706","24/09/2003","25/05/2010","386"
"E0053734","E0053711","07/04/2010","25/05/2010","386"
"E0057243","E0053716","11/01/2007","25/05/2010","386"
"E0053734","N0064866","07/04/2010","25/05/2010","386"
"E0055152","N0074100","24/09/2003","25/05/2010","386"
"E0053714","N0074104","24/09/2003","25/05/2010","386"
"E0041900","N0074109","24/09/2003","25/05/2010","386"
"E0041906","N0074110","24/09/2003","25/05/2010","386"
"E0041959","N0074111","24/09/2003","25/05/2010","386"
"E0057243","N0074114","11/01/2007","25/05/2010","386"
"E0055157","N0074115","24/09/2003","25/05/2010","386"
"E0057247","N0073216","04/01/2007","25/05/2010","386"
"E0057247","N0073217","04/01/2007","25/05/2010","386"
"E0057247","N0073219","04/01/2007","25/05/2010","386"
"E0057247","N0073220","04/01/2007","25/05/2010","386"
"E0057247","N0073221","04/01/2007","25/05/2010","386"
"E0057247","N0073222","04/01/2007","25/05/2010","386"
"E0057247","N0073878","04/01/2007","25/05/2010","386"
"E0057247","N0073920","04/01/2007","25/05/2010","386"
"E0057247","N0077117","04/01/2007","25/05/2010","386"
"E0057247","N0077173","04/01/2007","25/05/2010","386"
"E0057248","E0042038","03/06/2008","25/05/2010","386"
"E0057248","E0042040","03/06/2008","25/05/2010","386"
"E0057248","E0042041","03/06/2008","25/05/2010","386"
"E0042047","E0042043","21/01/2005","25/05/2010","386"
"E0057248","E0042045","03/06/2008","25/05/2010","386"
"E0057248","E0042047","03/06/2008","25/05/2010","386"
"E0057248","E0042048","03/06/2008","25/05/2010","386"
"E0057248","E0042049","03/06/2008","25/05/2010","386"
"E0057248","E0042050","03/06/2008","25/05/2010","386"
"E0057248","E0053735","03/06/2008","25/05/2010","386"
"E0057248","N0077399","03/06/2008","25/05/2010","386"
"E0053735","N0078222","16/08/2007","25/05/2010","386"
"N0070302","E0042055","29/01/2010","25/05/2010","386"
"N0070302","E0042056","29/01/2010","25/05/2010","386"
"E0042054","E0042062","09/10/2009","25/05/2010","386"
"E0053753","E0042063","09/10/2009","25/05/2010","386"
"N0070302","E0042067","29/01/2010","25/05/2010","386"
"N0070302","E0042069","29/01/2010","25/05/2010","386"
"N0070302","E0042070","29/01/2010","25/05/2010","386"
"N0070302","E0042072","29/01/2010","25/05/2010","386"
"E0042054","E0042073","09/10/2009","25/05/2010","386"
"N0070302","E0042074","29/01/2010","25/05/2010","386"
"N0070302","E0042083","29/01/2010","25/05/2010","386"
"N0070302","E0042084","29/01/2010","25/05/2010","386"
"N0070302","E0042086","29/01/2010","25/05/2010","386"
"E0057254","E0042130","17/07/2003","25/05/2010","386"
"E0057254","E0042132","17/07/2003","25/05/2010","386"
"E0057254","E0042133","17/07/2003","25/05/2010","386"
"E0057254","E0042135","17/07/2003","25/05/2010","386"
"E0057254","E0042136","17/07/2003","25/05/2010","386"
"E0057254","E0042137","17/07/2003","25/05/2010","386"
"E0057254","E0042138","17/07/2003","25/05/2010","386"
"E0057254","E0042139","17/07/2003","25/05/2010","386"
"E0057254","E0042140","17/07/2003","25/05/2010","386"
"E0057254","E0042141","17/07/2003","25/05/2010","386"
"E0057254","E0042142","17/07/2003","25/05/2010","386"
"E0057254","E0042144","17/07/2003","25/05/2010","386"
"E0057254","E0042145","17/07/2003","25/05/2010","386"
"E0057254","E0042146","17/07/2003","25/05/2010","386"
"E0057254","E0042150","17/07/2003","25/05/2010","386"
"E0057254","E0042151","17/07/2003","25/05/2010","386"
"E0057254","E0042153","17/07/2003","25/05/2010","386"
"E0057254","E0042156","17/07/2003","25/05/2010","386"
"E0057254","E0042157","17/07/2003","25/05/2010","386"
"E0057254","E0042160","17/07/2003","25/05/2010","386"
"E0057254","E0042161","17/07/2003","25/05/2010","386"
"E0057254","E0042162","17/07/2003","25/05/2010","386"
"E0057254","E0042164","17/07/2003","25/05/2010","386"
"E0057254","E0042165","17/07/2003","25/05/2010","386"
"E0057254","E0042166","17/07/2003","25/05/2010","386"
"E0057254","E0042168","17/07/2003","25/05/2010","386"
"E0057254","E0042169","17/07/2003","25/05/2010","386"
"E0057254","E0042170","17/07/2003","25/05/2010","386"
"E0057254","E0042171","17/07/2003","25/05/2010","386"
"E0057254","E0042172","17/07/2003","25/05/2010","386"
"E0057254","E0042173","17/07/2003","25/05/2010","386"
"E0057254","E0042174","17/07/2003","25/05/2010","386"
"E0057254","E0042175","17/07/2003","25/05/2010","386"
"E0057254","E0042177","17/07/2003","25/05/2010","386"
"E0057254","E0042179","17/07/2003","25/05/2010","386"
"E0057254","E0042180","17/07/2003","25/05/2010","386"
"E0057254","E0042181","17/07/2003","25/05/2010","386"
"E0057254","E0042182","17/07/2003","25/05/2010","386"
"E0057254","E0042183","17/07/2003","25/05/2010","386"
"E0057254","E0042184","17/07/2003","25/05/2010","386"
"E0057254","E0042186","17/07/2003","25/05/2010","386"
"E0057254","E0042188","17/07/2003","25/05/2010","386"
"E0057254","E0042190","17/07/2003","25/05/2010","386"
"E0057254","E0042191","17/07/2003","25/05/2010","386"
"E0057254","E0042192","17/07/2003","25/05/2010","386"
"E0057254","E0042193","17/07/2003","25/05/2010","386"
"E0057254","E0042194","17/07/2003","25/05/2010","386"
"E0057254","N0073167","17/07/2003","25/05/2010","386"
"E0057254","N0073168","17/07/2003","25/05/2010","386"
"E0057254","N0073169","17/07/2003","25/05/2010","386"
"E0057254","N0073170","17/07/2003","25/05/2010","386"
"E0057254","N0073171","17/07/2003","25/05/2010","386"
"E0057254","N0073172","17/07/2003","25/05/2010","386"
"E0057254","N0073173","17/07/2003","25/05/2010","386"
"E0057254","N0073174","17/07/2003","25/05/2010","386"
"E0057254","N0073175","17/07/2003","25/05/2010","386"
"E0057254","N0073176","17/07/2003","25/05/2010","386"
"E0057254","N0073177","17/07/2003","25/05/2010","386"
"E0057254","N0073178","17/07/2003","25/05/2010","386"
"E0057254","N0073179","17/07/2003","25/05/2010","386"
"E0057254","N0073180","17/07/2003","25/05/2010","386"
"E0057254","N0073181","17/07/2003","25/05/2010","386"
"E0057254","N0073182","17/07/2003","25/05/2010","386"
"E0057254","N0073183","17/07/2003","25/05/2010","386"
"E0057254","N0073184","17/07/2003","25/05/2010","386"
"E0057254","N0073185","17/07/2003","25/05/2010","386"
"E0057254","N0073186","17/07/2003","25/05/2010","386"
"E0057254","N0073187","17/07/2003","25/05/2010","386"
"E0057254","N0073188","17/07/2003","25/05/2010","386"
"E0057254","N0073189","17/07/2003","25/05/2010","386"
"E0042411","E0042336","02/11/2009","25/05/2010","386"
"E0042411","E0042339","02/11/2009","25/05/2010","386"
"E0042411","E0042343","02/11/2009","25/05/2010","386"
"E0042411","E0042355","02/11/2009","25/05/2010","386"
"E0042411","E0042357","02/11/2009","25/05/2010","386"
"E0042411","E0042365","02/11/2009","25/05/2010","386"
"E0042411","E0042367","02/11/2009","25/05/2010","386"
"E0042411","E0042369","02/11/2009","25/05/2010","386"
"E0054704","E0042370","22/09/2003","25/05/2010","386"
"E0042411","E0042377","02/11/2009","25/05/2010","386"
"E0042411","E0042383","02/11/2009","25/05/2010","386"
"E0042411","E0042385","02/11/2009","25/05/2010","386"
"E0042411","E0042386","02/11/2009","25/05/2010","386"
"E0042411","E0042394","02/11/2009","25/05/2010","386"
"E0042411","E0042400","02/11/2009","25/05/2010","386"
"E0042411","E0042407","02/11/2009","25/05/2010","386"
"E0042411","E0042410","02/11/2009","25/05/2010","386"
"E0042411","E0042413","02/11/2009","25/05/2010","386"
"E0042411","E0042419","02/11/2009","25/05/2010","386"
"E0042411","E0042421","02/11/2009","25/05/2010","386"
"E0042411","E0042423","02/11/2009","25/05/2010","386"
