"Exchange Point ID","Tiploc Code","CRS Code","Station Name","Easting","Northing","Date of Issue","Issue Version","NaPTAN","Group ID"
"R0001746","NUNHEAD","NHD","Nunhead Rail Station",535360,176020,"25/05/2010","386","9100NUNHEAD",
"R0001747","NUNTHRP","NNT","Nunthorpe Rail Station",453850,515050,"25/05/2010","386","9100NUNTHRP",
"R0001748","NUTBORN","NUT","Nutbourne Rail Station",478740,105766,"25/05/2010","386","9100NUTBORN",
"R0001749","NUTFILD","NUF","Nutfield Rail Station",530409,149174,"25/05/2010","386","9100NUTFILD",
"R0001751","OAKNGTS","OKN","Oakengates Rail Station",369670,310730,"25/05/2010","386","9100OAKNGTS",
"R0001752","OAKHAM","OKM","Oakham Rail Station",485690,309030,"25/05/2010","386","9100OAKHAM",
"R0001753","OKLGHPK","OKL","Oakleigh Park Rail Station",527000,194800,"25/05/2010","386","9100OKLGHPK",
"R0001754","OBAN","OBN","Oban Rail Station",185795,729888,"25/05/2010","386","9100OBAN","G418"
"R0001755","OCKENDN","OCK","Ockendon Rail Station",559003,182828,"25/05/2010","386","9100OCKENDN",
"R0001756","OCKLYAC","OLY","Ockley Rail Station",516477,140455,"25/05/2010","386","9100OCKLYAC",
"R0001757","OLHL","OHL","Old Hill Rail Station",396280,285890,"25/05/2010","386","9100OLHL",
"R0001758","OLDROAN","ORN","Old Roan Rail Station",336990,399330,"25/05/2010","386","9100OLDROAN",
"R0001759","OLDST","OLD","Old Street Rail Station",532700,182500,"25/05/2010","386","9100OLDST",
"R0001762","OLDFLDP","OLF","Oldfield Park Rail Station",373614,164533,"25/05/2010","386","9100OLDFLDP",
"R0001763","OLDHAMM","OLM","Oldham Mumps Rail Station (closed)",393330,404940,"25/05/2010","386","9100OLDHAMM",
"R0001764","OLDHAMW","OLW","Oldham Werneth Rail Station (closed)",391530,404680,"25/05/2010","386","9100OLDHAMW","G419"
"R0001765","OLTON","OLT","Olton Rail Station",413400,282300,"25/05/2010","386","9100OLTON",
"R0001766","OREE","ORE","Ore Rail Station",582458,110693,"25/05/2010","386","9100OREE",
"R0001767","ORMSKRK","OMS","Ormskirk Rail Station",341700,408400,"25/05/2010","386","9100ORMSKRK","G420"
"R0001768","ORPNGTN","ORP","Orpington Rail Station",545500,165900,"25/05/2010","386","9100ORPNGTN",
"R0001769","ORRELL","ORR","Orrell Rail Station",353111,403973,"25/05/2010","386","9100ORRELL",
"R0001770","ORELPKH","OPK","Orrell Park Rail Station",336140,396560,"25/05/2010","386","9100ORELPKH",
"R0001771","OTFORD","OTF","Otford Rail Station",553200,159407,"25/05/2010","386","9100OTFORD",
"R0001772","OULTNBN","OUN","Oulton Broad North Rail Station",652420,293140,"25/05/2010","386","9100OULTNBN","G421"
"R0001773","OULTNBS","OUS","Oulton Broad South Rail Station",651940,292220,"25/05/2010","386","9100OULTNBS","G421"
"R0001774","OUTWOOD","OUT","Outwood Rail Station",432440,424400,"25/05/2010","386","9100OUTWOOD",
"R0001775","OPOL","OVE","Overpool Rail Station",338440,376750,"25/05/2010","386","9100OPOL",
"R0001776","OVTN","OVR","Overton Rail Station",451738,150803,"25/05/2010","386","9100OVTN",
"R0001777","OXENHLM","OXN","Oxenholme Lake District Rail Station",353100,490200,"25/05/2010","386","9100OXENHLM",
"R0001778","OXFD","OXF","Oxford Rail Station",450477,206341,"25/05/2010","386","9100OXFD","G105"
"R0001779","OXSHOTT","OXS","Oxshott Rail Station",514172,160973,"25/05/2010","386","9100OXSHOTT",
"R0001780","OXTED","OXT","Oxted Rail Station",539317,152862,"25/05/2010","386","9100OXTED",
"R0001782","PKWD","PDW","Paddock Wood Rail Station",567079,145272,"25/05/2010","386","9100PKWD",
"R0001783","PADGATE","PDG","Padgate Rail Station",363080,390030,"25/05/2010","386","9100PADGATE",
"R0001784","PAIGNTN","PGN","Paignton Rail Station",289000,60600,"25/05/2010","386","9100PAIGNTN","G179"
"R0001785","PSLYCAN","PCN","Paisley Canal Rail Station",248320,663420,"25/05/2010","386","9100PSLYCAN",
"R0001786","PSLYGST","PYG","Paisley Gilmour Street Rail Station",248304,664230,"25/05/2010","386","9100PSLYGST","G422"
"R0001787","PSLYSTJ","PYJ","Paisley St James Rail Station",247200,664800,"25/05/2010","386","9100PSLYSTJ",
"R0001788","PALMRSG","PAL","Palmers Green Rail Station",530920,192800,"25/05/2010","386","9100PALMRSG",
"R0001789","PANGBRN","PAN","Pangbourne Rail Station",463251,176664,"25/05/2010","386","9100PANGBRN",
"R0001790","PANNAL","PNL","Pannal Rail Station",430710,451460,"25/05/2010","386","9100PANNAL",
"R0001791","PNTYFYN","PTF","Pantyffynnon Rail Station",262300,210800,"25/05/2010","386","9100PNTYFYN",
"R0001792","PARR","PAR","Par Rail Station",207700,54100,"25/05/2010","386","9100PARR",
"R0001793","PARBOLD","PBL","Parbold Rail Station",349090,410760,"25/05/2010","386","9100PARBOLD",
"R0001794","PKST","PKT","Park Street Rail Station",514733,204274,"25/05/2010","386","9100PKST",
"R0001795","PSTONE","PKS","Parkstone (Dorset) Rail Station",403700,91500,"25/05/2010","386","9100PSTONE",
"R0001796","PARSNST","PSN","Parson Street Rail Station",357849,170655,"25/05/2010","386","9100PARSNST",
"R0001797","PTCK","PTK","Partick Rail Station",255630,666490,"25/05/2010","386","9100PTCK",
"R0001798","PARTON","PRN","Parton Rail Station",297820,520560,"25/05/2010","386","9100PARTON",
"R0001799","PATCHWY","PWY","Patchway Rail Station",361060,180930,"25/05/2010","386","9100PATCHWY",
"R0001800","PTRCRFT","PAT","Patricroft Rail Station",376325,398733,"25/05/2010","386","9100PTRCRFT",
"R0001801","PATERTN","PTT","Patterton Rail Station",253700,657700,"25/05/2010","386","9100PATERTN",
"R0001802","PEARTRE","PEA","Peartree Rail Station",435535,333413,"25/05/2010","386","9100PEARTRE",
"R0001803","PCKHMRY","PMR","Peckham Rye Rail Station",534190,176330,"25/05/2010","386","9100PCKHMRY",
"R0001806","PEGSWD","PEG","Pegswood Rail Station",422760,587150,"25/05/2010","386","9100PEGSWD",
"R0001807","PBRT","PEM","Pemberton Rail Station",355662,403959,"25/05/2010","386","9100PBRT",
"R0001808","PMBRYBP","PBY","Pembrey & Burry Port Rail Station",244700,200700,"25/05/2010","386","9100PMBRYBP","G317"
"R0001809","PEMBROK","PMB","Pembroke Rail Station",199160,201130,"25/05/2010","386","9100PEMBROK","G181"
"R0001810","PEMBRKD","PMD","Pembroke Dock Rail Station",197040,203550,"25/05/2010","386","9100PEMBRKD","G181"
"R0001811","PYBONT","PNY","Pen-y-Bont Rail Station",309900,264800,"25/05/2010","386","9100PYBONT",
"R0001812","PNALLY","PNA","Penally Rail Station",211820,199080,"25/05/2010","386","9100PNALLY",
"R0001813","PENARTH","PEN","Penarth Rail Station",318460,171420,"25/05/2010","386","9100PENARTH",
"R0001814","PENCOED","PCD","Pencoed Rail Station",296000,181700,"25/05/2010","386","9100PENCOED",
"R0001815","PENGAM","PGM","Pengam Rail Station",315030,197570,"25/05/2010","386","9100PENGAM",
"R0001816","PNGEE","PNE","Penge East Rail Station",535400,170720,"25/05/2010","386","9100PNGEE","G23"
"R0001817","PENEW","PNW","Penge West Rail Station",534940,170510,"25/05/2010","386","9100PENEW","G23"
"R0001818","PENHELG","PHG","Penhelig Rail Station",262100,296150,"25/05/2010","386","9100PENHELG",
"R0001819","PENISTN","PNS","Penistone Rail Station",425120,403270,"25/05/2010","386","9100PENISTN",
"R0001820","PNKRDG","PKG","Penkridge Rail Station",392040,313990,"25/05/2010","386","9100PNKRDG","G423"
"R0001821","PNMNMWR","PMW","Penmaenmawr Rail Station",271821,376557,"25/05/2010","386","9100PNMNMWR",
"R0001822","PENMERE","PNM","Penmere Rail Station",179850,32300,"25/05/2010","386","9100PENMERE",
"R0001823","PNRHCBR","PER","Penrhiwceiber Rail Station",306050,197670,"25/05/2010","386","9100PNRHCBR",
"R0001824","PRHN","PRH","Penrhyndeudraeth Rail Station",261320,338820,"25/05/2010","386","9100PRHN",
"R0001825","PNTH","PNR","Penrith North Lakes Rail Station",351200,529900,"25/05/2010","386","9100PNTH","G424"
"R0001826","PRYN","PYN","Penryn Rail Station",177950,34660,"25/05/2010","386","9100PRYN",
"R0001827","PSRN","PES","Pensarn Rail Station",257800,328000,"25/05/2010","386","9100PSRN",
"R0001828","PNSHRST","PHR","Penshurst Rail Station",551957,146480,"25/05/2010","386","9100PNSHRST",
"R0001829","PNTRBCH","PTB","Pentre-Bach Rail Station",306000,203800,"25/05/2010","386","9100PNTRBCH",
"R0001830","PNYF","PNF","Penyffordd Rail Station",329540,361180,"25/05/2010","386","9100PNYF",
"R0001831","PENZNCE","PNZ","Penzance Rail Station",147600,30600,"25/05/2010","386","9100PENZNCE","G106"
"R0001832","PERANWL","PRW","Perranwell Rail Station",178100,39800,"25/05/2010","386","9100PERANWL",
"R0001833","PRYBR","PRY","Perry Barr Rail Station",406750,290960,"25/05/2010","386","9100PRYBR",
"R0001834","PERSHOR","PSH","Pershore Rail Station",395200,248000,"25/05/2010","386","9100PERSHOR","G425"
"R0001835","PERTH","PTH","Perth Rail Station",311220,723133,"25/05/2010","386","9100PERTH","G107"
"R0001836","PBRO","PBO","Peterborough Rail Station",518700,298900,"25/05/2010","386","9100PBRO","G108"
"R0001837","PTRSFLD","PTR","Petersfield Rail Station",474387,123571,"25/05/2010","386","9100PTRSFLD","G426"
"R0001838","PETSWD","PET","Petts Wood Rail Station",544440,167550,"25/05/2010","386","9100PETSWD",
"R0001839","PVNSYAW","PEV","Pevensey & Westham Rail Station",563868,104381,"25/05/2010","386","9100PVNSYAW",
"R0001840","PVNSYBY","PEB","Pevensey Bay Rail Station",565137,104606,"25/05/2010","386","9100PVNSYBY","G427"
"R0001841","PEWSEY","PEW","Pewsey Rail Station",416070,160370,"25/05/2010","386","9100PEWSEY",
"R0001842","PILNING","PIL","Pilning Rail Station",356620,184380,"25/05/2010","386","9100PILNING",
"R0001843","PINHOE","PIN","Pinhoe Rail Station",296260,94140,"25/05/2010","386","9100PINHOE",
"R0001844","PTLCHRY","PIT","Pitlochry Rail Station",293830,758100,"25/05/2010","386","9100PTLCHRY","G428"
"R0001845","PITSEA","PSE","Pitsea Rail Station",573828,187585,"25/05/2010","386","9100PITSEA","G429"
"R0001846","PLSNGTN","PLS","Pleasington Rail Station",364200,426200,"25/05/2010","386","9100PLSNGTN",
"R0001847","PLOCKTN","PLK","Plockton Rail Station",179450,832950,"25/05/2010","386","9100PLOCKTN",
"R0001848","PLUCKLY","PLC","Pluckley Rail Station",592221,143279,"25/05/2010","386","9100PLUCKLY",
"R0001849","PLUMLEY","PLM","Plumley Rail Station",372112,375381,"25/05/2010","386","9100PLUMLEY",
"R0001850","PLMPTON","PMP","Plumpton Rail Station",536420,116148,"25/05/2010","386","9100PLMPTON",
"R0001851","PLMS","PLU","Plumstead Rail Station",544800,178820,"25/05/2010","386","9100PLMS",
"R0001852","PLYMTH","PLY","Plymouth Rail Station",247700,55300,"25/05/2010","386","9100PLYMTH","G109"
"R0001853","POKSDWN","POK","Pokesdown Rail Station",412440,92400,"25/05/2010","386","9100POKSDWN",
"R0001854","POLGATE","PLG","Polegate Rail Station",558279,104812,"25/05/2010","386","9100POLGATE","G430"
"R0001855","PWTH","PSW","Polesworth Rail Station",426500,303200,"25/05/2010","386","9100PWTH",
"R0001856","PLKSHWE","PWE","Pollokshaws East Rail Station",256800,661420,"25/05/2010","386","9100PLKSHWE",
"R0001857","PLKSHWW","PWW","Pollokshaws West Rail Station",255910,661350,"25/05/2010","386","9100PLKSHWW",
"R0001858","PLKLHDE","PLE","Pollokshields East Rail Station",258040,663200,"25/05/2010","386","9100PLKLHDE",
"R0001859","PLKLHDW","PLW","Pollokshields West Rail Station",257580,662840,"25/05/2010","386","9100PLKLHDW",
"R0001860","POLMONT","PMT","Polmont Rail Station",293100,678190,"25/05/2010","386","9100POLMONT",
"R0001861","POLSBDG","POL","Polsloe Bridge Rail Station",294097,93483,"25/05/2010","386","9100POLSBDG",
"R0001862","PNDRSEN","PON","Ponders End Rail Station",536100,195600,"25/05/2010","386","9100PNDRSEN",
"R0001863","PNYPANT","PYP","Pont-y-Pant Rail Station",275280,353610,"25/05/2010","386","9100PNYPANT",
"R0001864","PNTADLS","PTD","Pontarddulais Rail Station",258790,204080,"25/05/2010","386","9100PNTADLS",
"R0001865","PTFTBHL","PFR","Pontefract Baghill Rail Station",446100,421940,"25/05/2010","386","9100PTFTBHL","G24"
"R0001866","PTFTMHL","PFM","Pontefract Monkhill Rail Station",446140,422740,"25/05/2010","386","9100PTFTMHL","G24"
"R0001867","PTFTTSF","POT","Pontefract Tanshelf Rail Station",445070,422180,"25/05/2010","386","9100PTFTTSF","G24"
"R0001868","PNTLTYN","PLT","Pontlottyn Rail Station",311800,206100,"25/05/2010","386","9100PNTLTYN",
"R0001869","PONYCLN","PYC","Pontyclun Rail Station",303460,181459,"25/05/2010","386","9100PONYCLN",
"R0001870","PONTYPL","PPL","Pontypool & New Inn Rail Station",330000,200400,"25/05/2010","386","9100PONTYPL","G431"
"R0001871","PTYPRID","PPD","Pontypridd Rail Station",307190,189800,"25/05/2010","386","9100PTYPRID","G432"
"R0001872","POOLE","POO","Poole Rail Station",401274,91089,"25/05/2010","386","9100POOLE","G433"
"R0001874","POPLTON","POP","Poppleton Rail Station",455940,453650,"25/05/2010","386","9100POPLTON",
"R0001875","PTGLSGW","PTG","Port Glasgow Rail Station",232070,674430,"25/05/2010","386","9100PTGLSGW",
"R0001876","PSLT","PSL","Port Sunlight Rail Station",333660,384060,"25/05/2010","386","9100PSLT",
"R0001877","PTALBOT","PTA","Port Talbot Parkway Rail Station",276700,189600,"25/05/2010","386","9100PTALBOT","G434"
"R0001878","PCHESTR","PTC","Portchester Rail Station",461749,105835,"25/05/2010","386","9100PCHESTR",
"R0001879","PORH","POR","Porth Rail Station",302660,191350,"25/05/2010","386","9100PORH",
"R0001880","PRTHMDG","PTM","Porthmadog Rail Station",256630,339190,"25/05/2010","386","9100PRTHMDG","G184"
"R0001881","PRTHHBR","PMG","Porthmadog Harbour Ffestiniog Railway Station",257120,338410,"25/05/2010","386","9100PRTHHBR",
"R0001882","PLTH","PLN","Portlethen Rail Station",392420,796710,"25/05/2010","386","9100PLTH",
"R0001884","PSLDAWH","PLD","Portslade Rail Station",526471,105551,"25/05/2010","386","9100PSLDAWH","G435"
"R0001885","PSEA","PMS","Portsmouth & Southsea Rail Station",464164,100275,"25/05/2010","386","9100PSEA","G25"
"R0001886","PRTSMTA","PMA","Portsmouth Arms Rail Station",263100,119320,"25/05/2010","386","9100PRTSMTA",
"R0001887","PHBR","PMH","Portsmouth Harbour Rail Station",462973,100090,"25/05/2010","386","9100PHBR","G25"
"R0001888","POSILPK","PPK","Possilpark & Parkhouse Rail Station",258880,668650,"25/05/2010","386","9100POSILPK",
"R0001889","POTRSBR","PBR","Potters Bar Rail Station",525010,201359,"25/05/2010","386","9100POTRSBR",
"R0001890","PLTNLFY","PFY","Poulton-le-Fylde Rail Station",334926,439587,"25/05/2010","386","9100PLTNLFY",
"R0001891","POYNTON","PYT","Poynton Rail Station",391150,383730,"25/05/2010","386","9100POYNTON",
"R0001892","PREES","PRS","Prees Rail Station",353700,333800,"25/05/2010","386","9100PREES",
"R0001893","PRESCOT","PSC","Prescot Rail Station",346990,392160,"25/05/2010","386","9100PRESCOT",
"R0001894","PSTA","PRT","Prestatyn Rail Station",306400,383100,"25/05/2010","386","9100PSTA","G185"
"R0001895","PSBY","PRB","Prestbury Rail Station",390400,377390,"25/05/2010","386","9100PSBY",
"R0001896","PRST","PRE","Preston Rail Station",353409,429177,"25/05/2010","386","9100PRST","G110"
"R0001897","PRSP","PRP","Preston Park Rail Station",529975,106779,"25/05/2010","386","9100PRSP",
"R0001898","PPAN","PST","Prestonpans Rail Station",339230,673770,"25/05/2010","386","9100PPAN",
"R0001899","PWCKAPT","PRA","Prestwick Intl Airport Rail Station",235013,627024,"25/05/2010","386","9100PWCKAPT",
"R0001900","PWCK","PTW","Prestwick Rail Station",234920,626210,"25/05/2010","386","9100PWCK",
"R0001901","PHLD","PTL","Priesthill & Darnley Rail Station",253280,660140,"25/05/2010","386","9100PHLD",
"R0001902","PRINRIS","PRR","Princes Risborough Rail Station",479964,202758,"25/05/2010","386","9100PRINRIS",
"R0001903","PRITLWL","PRL","Prittlewell Rail Station",588033,187015,"25/05/2010","386","9100PRITLWL",
"R0001904","PRUDHOE","PRU","Prudhoe Rail Station",408750,563475,"25/05/2010","386","9100PRUDHOE",
"R0001905","PULBRO","PUL","Pulborough Rail Station",504285,118595,"25/05/2010","386","9100PULBRO",
"R0001906","PURFLET","PFL","Purfleet Rail Station",555417,178156,"25/05/2010","386","9100PURFLET",
"R0001907","PURLEY","PUR","Purley Rail Station",531500,161500,"25/05/2010","386","9100PURLEY",
"R0001908","PURLEYO","PUO","Purley Oaks Rail Station",532500,162600,"25/05/2010","386","9100PURLEYO",
"R0001909","PUTNEY","PUT","Putney Rail Station",524000,175100,"25/05/2010","386","9100PUTNEY",
"R0001910","PWLHELI","PWL","Pwllheli Rail Station",237500,335000,"25/05/2010","386","9100PWLHELI","G186"
"R0001911","PYLE","PYL","Pyle Rail Station",282297,182125,"25/05/2010","386","9100PYLE",
"R0001912","QUAKRSY","QYD","Quakers Yard Rail Station",308600,196600,"25/05/2010","386","9100QUAKRSY",
"R0001913","QUENBRO","QBR","Queenborough Rail Station",591300,172100,"25/05/2010","386","9100QUENBRO",
"R0001914","QUNPARK","QPK","Queens Park (Glasgow) Rail Station",258100,662600,"25/05/2010","386","9100QUNPARK",
"R0001915","QPRK","QPW","Queens Park (London) Rail Station",524600,183200,"25/05/2010","386","9100QPRK",
"R0001916","PCKHMQD","QRP","Queens Road Peckham Rail Station",535000,176800,"25/05/2010","386","9100PCKHMQD",
"R0001917","QTRDBAT","QRB","Queenstown Road Battersea Rail Station",528800,176700,"25/05/2010","386","9100QTRDBAT",
"R0001918","QNTRLDW","QUI","Quintrell Downs Rail Station",184800,60400,"25/05/2010","386","9100QNTRLDW",
"R0001919","RADNOT","RDF","Radcliffe (Notts) Rail Station",464830,339490,"25/05/2010","386","9100RADNOT",
"R0001920","RADLETT","RDT","Radlett Rail Station",516427,199832,"25/05/2010","386","9100RADLETT",
"R0001921","RDLEY","RAD","Radley Rail Station",452603,198878,"25/05/2010","386","9100RDLEY",
"R0001922","RADYR","RDR","Radyr Rail Station",313500,180470,"25/05/2010","386","9100RADYR",
"R0001923","RNFD","RNF","Rainford Rail Station",347750,402560,"25/05/2010","386","9100RNFD",
"R0001924","RNHAME","RNM","Rainham (London) Rail Station",552100,182100,"25/05/2010","386","9100RNHAME",
"R0001925","RAINHMK","RAI","Rainham (Kent) Rail Station",581878,166263,"25/05/2010","386","9100RAINHMK",
"R0001926","RHIL","RNH","Rainhill Rail Station",349160,391420,"25/05/2010","386","9100RHIL",
"R0001927","RAMSGTE","RAM","Ramsgate Rail Station",637317,165723,"25/05/2010","386","9100RAMSGTE","G187"
"R0001928","RMSWILP","RGW","Ramsgreave & Wilpshire Rail Station",368550,431630,"25/05/2010","386","9100RMSWILP",
"R0001929","RANNOCH","RAN","Rannoch Rail Station",242260,757890,"25/05/2010","386","9100RANNOCH",
"R0001930","RAUCEBY","RAU","Rauceby Rail Station",503710,344210,"25/05/2010","386","9100RAUCEBY",
"R0001931","RGLS","RAV","Ravenglass Rail Station",308530,496480,"25/05/2010","386","9100RGLS",
"R0001932","RBRN","RVB","Ravensbourne Rail Station",538655,170235,"25/05/2010","386","9100RBRN",
"R0001933","RTHP","RVN","Ravensthorpe Rail Station",422850,419950,"25/05/2010","386","9100RTHP",
"R0001934","RAWCLIF","RWC","Rawcliffe Rail Station",468720,421900,"25/05/2010","386","9100RAWCLIF",
"R0001935","RAYLEGH","RLG","Rayleigh Rail Station",580207,191029,"25/05/2010","386","9100RAYLEGH",
"R0001936","RAYNSPK","RAY","Raynes Park Rail Station",523200,169300,"25/05/2010","386","9100RAYNSPK",
"R0001938","RDNGSTN","RDG","Reading Rail Station",471529,173813,"25/05/2010","386","9100RDNGSTN","G26"
"R0001939","REDGWST","RDW","Reading West Rail Station",470253,173425,"25/05/2010","386","9100REDGWST","G26"
"R0001940","RCTRYRD","REC","Rectory Road Rail Station",534000,186200,"25/05/2010","386","9100RCTRYRD",
"R0001941","REDBDGE","RDB","Redbridge Rail Station",437340,113520,"25/05/2010","386","9100REDBDGE",
"R0001942","REDCARC","RCC","Redcar Central Rail Station",460100,524960,"25/05/2010","386","9100REDCARC",
